# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 16, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
4.795077e-01	5.288236e-01	3.982146e-01	3.697441e-01	2.742228e-01	-1.514897e-01	-1.567341e-01	-8.827516e-02	1.609756e-01	-2.025941e-02	3.777759e-01	1.197793e-01	1.301668e-01	1.664641e-01	-9.997566e-02	2.081669e-01	1.952706e-02	2.152925e-01	3.518672e-02	1.980421e-01	0.000000e+00	1	1.000000e+14
1.394722e-04	1.053833e+00	6.281362e-01	5.702705e-01	2.495274e-07	-7.897025e-02	-1.787932e-03	7.027077e-02	-6.688086e-04	1.999902e-02	1.904234e-03	-6.420425e-02	4.697132e-03	3.238824e-02	-3.264351e-03	-4.551151e-04	6.562220e-03	-6.733243e-02	-7.494750e-03	1.804269e-01	0.000000e+00	1	1.000000e+14
4.239005e-01	5.310549e-01	3.990848e-01	3.380026e-01	2.739903e-01	-1.514897e-01	-1.688328e-01	-1.209710e-01	1.602330e-01	-1.814462e-02	1.952825e-01	1.182492e-01	2.063391e-01	1.614480e-01	-1.033355e-02	2.081459e-01	1.898865e-02	2.212733e-01	-6.000380e-03	2.002735e-01	0.000000e+00	1	1.849194e-01
1.209345e-01	7.981412e-01	5.820432e-01	4.678617e-01	1.132894e-01	4.864127e-02	-7.161235e-02	3.169896e-02	-6.332257e-02	-2.267965e-02	-1.103557e-01	7.273778e-03	4.602266e-03	-4.343918e-02	-3.656913e-02	-4.792252e-02	-1.532266e-02	-6.219239e-02	9.460126e-04	-4.076410e-03	0.000000e+00	1	1.703570e-01
1.717158e-01	6.968099e-01	4.930931e-01	4.090331e-01	1.679820e-01	-8.698633e-02	-9.390277e-02	-1.218752e-01	-7.137357e-02	-1.188815e-01	2.664428e-02	-1.533679e-01	4.509384e-03	-7.546623e-02	9.477190e-02	-1.080798e-01	1.063289e-01	-4.615732e-02	1.389934e-01	5.883034e-03	0.000000e+00	1	1.650194e-01
1.562658e-01	7.766089e-01	7.056312e-01	5.389270e-01	1.518290e-01	1.485102e-01	-1.323485e-01	3.980794e-02	-1.059338e-01	-1.084078e-01	-2.866808e-02	7.316408e-03	-2.700804e-03	-7.624228e-02	-9.847184e-04	-6.540029e-02	8.615070e-02	-6.692947e-02	6.671418e-02	9.838442e-03	0.000000e+00	1	1.494712e-01
8.226344e-02	8.744387e-01	6.234364e-01	4.619095e-01	7.043361e-02	4.724420e-02	-4.659570e-03	3.715339e-02	8.598665e-03	1.995354e-02	-2.606469e-02	7.518876e-03	4.634492e-03	-9.460100e-02	-3.267260e-03	-3.135108e-02	6.906344e-03	-4.598073e-02	-6.950614e-03	-4.752526e-03	0.000000e+00	1	1.323844e-01
3.049456e-01	5.318101e-01	3.990848e-01	3.380026e-01	2.739903e-01	-1.514897e-01	9.319109e-02	-1.209710e-01	1.602330e-01	-1.814462e-02	1.952825e-01	6.027617e-02	2.063391e-01	1.614480e-01	-1.033355e-02	2.081459e-01	1.898865e-02	2.212733e-01	-6.000380e-03	2.002735e-01	0.000000e+00	1	1.247939e-01
2.630810e-01	5.633785e-01	4.725332e-01	4.419816e-01	2.534281e-01	-1.384252e-01	9.379646e-02	-8.840153e-02	1.814374e-01	-5.669408e-02	1.914117e-01	2.533250e-02	1.285749e-01	4.862447e-02	1.561862e-01	1.440827e-01	1.019411e-01	1.834952e-01	-3.742953e-02	2.068974e-01	0.000000e+00	1	1.242682e-01
2.500233e-01	6.021425e-01	4.953914e-01	4.164677e-01	2.387812e-01	-1.384252e-01	9.379646e-02	-1.470504e-01	1.816128e-01	-5.973101e-02	1.828619e-01	2.137401e-02	2.341321e-01	5.263560e-02	1.426056e-01	1.387472e-01	1.019411e-01	1.767839e-01	1.283948e-02	7.739996e-02	0.000000e+00	1	1.177486e-01
2.399430e-01	6.949797e-01	3.980337e-01	4.235553e-01	1.938075e-01	-2.206707e-01	-7.778109e-02	-1.483564e-01	-7.515727e-02	1.414965e-02	-8.508318e-02	-1.190085e-01	-3.254459e-02	-6.905626e-02	7.936014e-02	-3.389126e-02	2.102763e-01	1.117722e-02	1.450329e-01	1.528149e-01	0.000000e+00	1	1.029550e-01
