# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 4, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
5.323413e-04	1.007723e+00	7.731173e-01	4.383551e-01	2.281377e-04	6.643501e-02	-1.757104e-02	-6.156012e-02	0.000000e+00	1	1.000000e+14
9.656686e-01	8.509470e-02	5.235825e-02	5.715561e-02	9.656625e-01	7.950924e-01	-1.039261e-01	6.937396e-01	0.000000e+00	1	1.000000e+14
6.429793e-01	1.881507e-01	1.688504e-02	2.122116e-01	6.429775e-01	7.067666e-01	-1.723161e-01	2.636578e-01	0.000000e+00	1	2.676891e-01
9.656686e-01	8.509470e-02	5.235825e-02	5.715561e-02	9.656625e-01	7.950924e-01	-1.039261e-01	6.937396e-01	0.000000e+00	1	1.671729e-01
5.891069e-01	2.531945e-01	7.123261e-02	9.265405e-02	5.872411e-01	2.955678e-01	3.500405e-01	3.472486e-01	0.000000e+00	1	5.918257e-02
6.136428e-01	2.425284e-01	2.898504e-02	3.724562e-01	5.909547e-01	2.895531e-01	1.323658e-01	6.290893e-01	0.000000e+00	1	5.850942e-02
5.346352e-01	3.017504e-01	2.238822e-01	2.657447e-01	4.558659e-01	-1.766936e-01	-2.976141e-01	-2.999058e-01	0.000000e+00	1	5.607086e-02
9.656686e-01	8.509470e-02	5.235825e-02	5.715561e-02	9.656625e-01	7.950924e-01	-1.039261e-01	6.937396e-01	0.000000e+00	1	5.584918e-02
4.538070e-01	3.028241e-01	2.158829e-01	2.720247e-01	4.531386e-01	-1.742470e-01	-6.129294e-02	-3.057236e-01	0.000000e+00	1	3.819974e-02
5.269879e-01	3.022936e-01	2.134363e-01	2.778425e-01	4.531386e-01	-1.766936e-01	-3.071917e-01	-2.999058e-01	0.000000e+00	1	3.791220e-02
4.285193e-01	3.517450e-01	3.557208e-01	3.476057e-01	4.281578e-01	7.941972e-02	-1.654771e-01	-2.981570e-01	0.000000e+00	1	3.537440e-02
3.239955e-01	4.748993e-01	4.707319e-01	3.554293e-01	3.220811e-01	3.753266e-01	-9.600551e-02	4.481516e-02	0.000000e+00	1	3.058252e-02
1.926549e-01	6.561101e-01	4.922764e-01	3.660875e-01	1.920496e-01	-1.429177e-01	1.218561e-01	1.343378e-02	0.000000e+00	1	3.029616e-02
8.922473e-02	8.314081e-01	5.801486e-01	4.465284e-01	8.894168e-02	-3.932188e-02	-6.154743e-02	-8.995913e-02	0.000000e+00	1	2.840856e-02
4.016755e-01	3.828362e-01	1.191114e-01	4.230554e-01	4.016478e-01	-3.372270e-02	-2.868896e-01	-2.107310e-01	0.000000e+00	1	2.776082e-02
3.735922e-01	3.996776e-01	3.428084e-01	3.980057e-01	3.734856e-01	2.784910e-01	-2.883400e-01	-1.468230e-01	0.000000e+00	1	2.684942e-02
1.510177e-01	7.241105e-01	5.169549e-01	4.894526e-01	1.508980e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	2.566775e-02
1.674228e-01	6.946796e-01	5.174554e-01	4.474786e-01	1.666879e-01	-1.429177e-01	1.214403e-01	1.343378e-02	0.000000e+00	1	2.524064e-02
3.410184e-01	4.375156e-01	3.318520e-01	4.106055e-01	3.408729e-01	2.779415e-01	-2.302607e-01	1.617625e-02	0.000000e+00	1	2.370269e-02
3.068008e-01	5.148945e-01	2.224129e-01	2.548756e-01	3.067877e-01	7.177991e-02	-7.262314e-02	5.224605e-04	0.000000e+00	1	2.180403e-02
1.149543e-01	7.849341e-01	5.907999e-01	4.852174e-01	1.145582e-01	-4.427726e-02	1.979937e-03	-4.650350e-02	0.000000e+00	1	2.146015e-02
1.247096e-01	7.682255e-01	6.002782e-01	4.871930e-01	1.246652e-01	-4.298391e-02	6.030587e-03	-3.517975e-02	0.000000e+00	1	2.026651e-02
2.665653e-01	5.383406e-01	4.216178e-01	4.093247e-01	2.665624e-01	7.333911e-02	9.546478e-02	2.216051e-01	0.000000e+00	1	1.927998e-02
6.308059e-02	8.806013e-01	6.416673e-01	4.638128e-01	6.168139e-02	1.993889e-02	-8.468963e-03	-5.791628e-02	0.000000e+00	1	1.743080e-02
1.049246e-01	8.063489e-01	5.857806e-01	5.268424e-01	1.046074e-01	-4.189136e-02	-4.919195e-02	-9.697004e-03	0.000000e+00	1	1.719640e-02
2.371801e-01	6.217248e-01	5.724345e-01	2.603176e-01	2.344895e-01	6.753336e-02	2.171204e-01	3.495290e-02	0.000000e+00	1	1.668185e-02
3.583708e-01	4.336748e-01	2.327440e-01	3.486634e-01	3.468011e-01	1.849554e-01	-1.315991e-01	-7.392705e-02	0.000000e+00	1	1.632710e-02
2.613645e-01	5.764012e-01	5.636032e-01	4.916874e-01	2.609723e-01	1.861806e-01	1.339707e-01	3.028275e-01	0.000000e+00	1	1.528633e-02
4.324369e-02	9.168694e-01	6.548776e-01	4.710203e-01	4.257756e-02	1.677078e-02	-5.986646e-02	-3.730506e-02	0.000000e+00	1	1.476867e-02
3.402276e-01	4.638811e-01	2.571281e-01	2.671945e-01	3.301769e-01	1.835316e-01	-7.508622e-02	-7.807641e-02	0.000000e+00	1	1.469795e-02
3.381458e-01	4.701928e-01	3.358353e-01	5.362060e-01	3.381456e-01	2.779415e-01	-2.082525e-01	1.545725e-01	0.000000e+00	1	1.438036e-02
5.966555e-01	2.518321e-01	7.123261e-02	9.840792e-02	5.872411e-01	2.955678e-01	2.098180e-01	3.530024e-01	0.000000e+00	1	1.384241e-02
8.100325e-02	8.568923e-01	6.636284e-01	3.716659e-01	8.043746e-02	4.599996e-02	-7.170359e-02	-1.616796e-01	0.000000e+00	1	1.381064e-02
4.285340e-01	3.297144e-01	2.482992e-01	3.363484e-01	4.281578e-01	-2.800187e-02	-1.650942e-01	-3.094144e-01	0.000000e+00	1	1.351187e-02
1.672598e-02	9.722606e-01	6.983666e-01	4.673579e-01	1.436492e-02	1.758796e-02	-5.859419e-02	-3.030627e-02	0.000000e+00	1	1.328894e-02
4.030851e-01	3.706611e-01	1.252635e-01	2.923290e-01	4.030633e-01	-3.350924e-02	-2.830469e-01	-3.441005e-01	0.000000e+00	1	1.317648e-02
3.612712e-01	4.098103e-01	3.257161e-01	3.408788e-01	3.604248e-01	2.784910e-01	-2.484330e-01	-1.462483e-01	0.000000e+00	1	1.293287e-02
2.439668e-01	5.808148e-01	3.910983e-01	3.219402e-01	2.436002e-01	-7.274102e-02	1.725308e-01	1.144405e-01	0.000000e+00	1	1.240419e-02
2.430856e-01	6.035925e-01	4.893656e-01	2.765201e-01	2.347496e-01	-1.441591e-02	2.562969e-01	5.173251e-02	0.000000e+00	1	1.199390e-02
2.135176e-01	6.372982e-01	5.757578e-01	3.221499e-01	2.134764e-01	-7.465368e-03	1.764008e-01	3.985052e-02	0.000000e+00	1	1.196791e-02
2.434327e-01	5.821481e-01	3.855837e-01	3.228336e-01	2.430739e-01	-8.072390e-02	1.731762e-01	1.144405e-01	0.000000e+00	1	1.189804e-02
3.691367e-01	4.012746e-01	3.352052e-01	3.729133e-01	3.691103e-01	2.784910e-01	-2.883400e-01	-1.533364e-01	0.000000e+00	1	1.187424e-02
2.871322e-01	5.324558e-01	4.752081e-01	4.771989e-01	2.804204e-01	1.994122e-01	1.291265e-01	2.813106e-01	0.000000e+00	1	1.184291e-02
2.620824e-01	5.506433e-01	3.456201e-01	4.101331e-01	2.618180e-01	-2.741705e-02	9.546478e-02	2.216051e-01	0.000000e+00	1	1.140571e-02
1.030948e-01	8.252583e-01	5.813166e-01	4.742733e-01	9.202592e-02	-3.932188e-02	6.233984e-02	-6.286953e-02	0.000000e+00	1	1.137518e-02
2.871322e-01	5.324558e-01	4.752081e-01	4.771989e-01	2.804204e-01	1.994122e-01	1.291265e-01	2.813106e-01	0.000000e+00	1	1.136316e-02
1.457722e-01	7.355412e-01	5.145604e-01	5.022323e-01	1.451744e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	1.135310e-02
1.805433e-01	6.762087e-01	5.108522e-01	4.130672e-01	1.778520e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	1.089203e-02
3.498993e-02	9.362311e-01	7.185709e-01	4.811275e-01	3.358048e-02	6.884653e-02	-6.409563e-02	-2.204542e-02	0.000000e+00	1	1.079179e-02
3.029103e-01	5.302636e-01	2.106964e-01	2.412322e-01	3.023146e-01	4.099360e-02	-7.262314e-02	5.224605e-04	0.000000e+00	1	1.058831e-02
4.030851e-01	3.706611e-01	1.252635e-01	2.923290e-01	4.030633e-01	-3.350924e-02	-2.830469e-01	-3.441005e-01	0.000000e+00	1	1.025121e-02
3.063596e-01	5.258086e-01	2.067995e-01	2.340738e-01	3.063264e-01	5.425388e-02	-7.262314e-02	-1.880813e-02	0.000000e+00	1	1.001621e-02
5.603145e-02	8.930255e-01	6.382612e-01	4.403937e-01	5.582312e-02	1.279842e-02	-2.864444e-02	-7.710719e-02	0.000000e+00	1	9.953529e-03
3.239955e-01	4.748993e-01	4.707319e-01	3.554293e-01	3.220811e-01	3.753266e-01	-9.600551e-02	4.481516e-02	0.000000e+00	1	9.881345e-03
7.150368e-02	8.648916e-01	6.677930e-01	4.901513e-01	7.087669e-02	4.955093e-02	-7.336145e-02	-3.784096e-02	0.000000e+00	1	9.686491e-03
4.367684e-01	3.203935e-01	1.955113e-01	3.372189e-01	4.347487e-01	-1.128005e-01	-1.046335e-01	-2.982539e-01	0.000000e+00	1	9.461463e-03
1.079656e-01	7.981828e-01	5.836928e-01	4.914972e-01	1.072412e-01	-4.582220e-02	-1.269909e-03	-4.416765e-02	0.000000e+00	1	9.449921e-03
4.538070e-01	3.028241e-01	2.158829e-01	2.720247e-01	4.531386e-01	-1.742470e-01	-6.129294e-02	-3.057236e-01	0.000000e+00	1	9.272594e-03
4.436250e-01	3.102009e-01	1.833492e-01	3.143459e-01	4.431841e-01	-1.644459e-01	-1.208701e-01	-2.999058e-01	0.000000e+00	1	9.272594e-03
8.100325e-02	8.568923e-01	6.636284e-01	3.716659e-01	8.043746e-02	4.599996e-02	-7.170359e-02	-1.616796e-01	0.000000e+00	1	9.256397e-03
1.769045e-01	6.776983e-01	5.116753e-01	4.161178e-01	1.768994e-01	-1.429177e-01	1.151447e-01	1.343378e-02	0.000000e+00	1	9.139561e-03
3.068008e-01	5.148945e-01	2.224129e-01	2.548756e-01	3.067877e-01	7.177991e-02	-7.262314e-02	5.224605e-04	0.000000e+00	1	9.106759e-03
4.436250e-01	3.102009e-01	1.833492e-01	3.143459e-01	4.431841e-01	-1.644459e-01	-1.208701e-01	-2.999058e-01	0.000000e+00	1	9.075814e-03
2.140725e-02	9.662605e-01	6.287144e-01	4.206856e-01	2.119797e-02	-4.024503e-02	-3.017795e-02	-7.791260e-02	0.000000e+00	1	8.995947e-03
2.659182e-01	5.477527e-01	4.503887e-01	4.701881e-01	2.649202e-01	9.351589e-02	1.339707e-01	2.823928e-01	0.000000e+00	1	8.989640e-03
4.313591e-01	3.295269e-01	2.499067e-01	3.359654e-01	4.284866e-01	-2.800187e-02	-2.364354e-01	-3.094144e-01	0.000000e+00	1	8.931564e-03
1.381114e-01	7.498596e-01	6.074767e-01	4.290499e-01	1.354700e-01	-4.407476e-02	7.264497e-02	-7.807641e-02	0.000000e+00	1	8.704895e-03
3.612712e-01	4.098103e-01	3.257161e-01	3.408788e-01	3.604248e-01	2.784910e-01	-2.484330e-01	-1.462483e-01	0.000000e+00	1	8.700562e-03
1.317156e-01	7.635603e-01	5.058838e-01	5.264912e-01	1.317081e-01	-1.429177e-01	1.602649e-02	1.343378e-02	0.000000e+00	1	8.073317e-03
7.067603e-02	8.658537e-01	6.648329e-01	4.846332e-01	7.012952e-02	4.641542e-02	-7.159828e-02	-4.288094e-02	0.000000e+00	1	8.063816e-03
2.081587e-01	6.467036e-01	4.764715e-01	3.394522e-01	1.999784e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	8.031884e-03
3.564430e-01	4.356448e-01	2.331099e-01	3.397746e-01	3.455784e-01	1.843465e-01	-1.307924e-01	-7.698251e-02	0.000000e+00	1	8.004455e-03
2.617614e-01	5.648254e-01	3.778578e-01	4.757532e-01	2.543598e-01	-3.340924e-02	2.176232e-01	2.823928e-01	0.000000e+00	1	7.852034e-03
2.374666e-01	6.081817e-01	4.893656e-01	2.597405e-01	2.347496e-01	-1.441591e-02	2.171204e-01	3.495290e-02	0.000000e+00	1	7.487859e-03
5.224131e-02	9.050137e-01	5.847744e-01	4.376332e-01	5.199028e-02	-4.376120e-02	-2.496344e-02	-7.710719e-02	0.000000e+00	1	7.413342e-03
2.294004e-01	6.312531e-01	5.577192e-01	4.192389e-01	2.093661e-01	-3.774731e-02	3.090039e-01	1.239969e-01	0.000000e+00	1	7.409756e-03
2.167078e-01	6.327924e-01	5.665936e-01	3.123754e-01	2.166808e-01	-6.352225e-03	1.764008e-01	3.985052e-02	0.000000e+00	1	7.409756e-03
1.449570e-01	7.480770e-01	6.102862e-01	4.697678e-01	1.368731e-01	-4.223745e-02	-6.560840e-02	-3.497662e-02	0.000000e+00	1	7.215882e-03
1.584316e-02	9.854630e-01	7.003326e-01	6.034402e-01	1.326201e-02	1.758796e-02	-5.992994e-02	1.058082e-01	0.000000e+00	1	7.154784e-03
1.029622e-01	8.254631e-01	5.813166e-01	4.471837e-01	9.202592e-02	-3.932188e-02	6.170784e-02	-8.995913e-02	0.000000e+00	1	7.116858e-03
2.220803e-02	9.609013e-01	7.348564e-01	4.613678e-01	2.152791e-02	6.644946e-02	-4.207540e-02	-3.730631e-02	0.000000e+00	1	6.564078e-03
2.617614e-01	5.648254e-01	3.778578e-01	4.757532e-01	2.543598e-01	-3.340924e-02	2.176232e-01	2.823928e-01	0.000000e+00	1	6.478918e-03
2.336421e-02	9.560188e-01	7.250451e-01	5.104468e-01	2.336376e-02	5.967687e-02	-1.825636e-02	1.130087e-02	0.000000e+00	1	6.432383e-03
1.805433e-01	6.762087e-01	5.108522e-01	4.130672e-01	1.778520e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	6.274568e-03
1.104085e-01	7.941538e-01	5.893910e-01	4.569163e-01	1.088479e-01	-4.129569e-02	-6.560840e-02	-7.807641e-02	0.000000e+00	1	6.261992e-03
1.320221e-01	7.554887e-01	6.046583e-01	4.662887e-01	1.318858e-01	-4.427726e-02	1.979937e-03	-4.650350e-02	0.000000e+00	1	6.205230e-03
1.711368e-01	6.890495e-01	5.161889e-01	4.377377e-01	1.699564e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	6.151554e-03
3.065509e-01	5.152614e-01	2.234896e-01	2.540444e-01	3.065276e-01	7.177991e-02	-7.262314e-02	5.224605e-04	0.000000e+00	1	6.143207e-03
3.498993e-02	9.362311e-01	7.185709e-01	4.811275e-01	3.358048e-02	6.884653e-02	-6.409563e-02	-2.204542e-02	0.000000e+00	1	5.939535e-03
1.711368e-01	6.890495e-01	5.161889e-01	4.377377e-01	1.699564e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	5.543671e-03
4.703185e-02	9.090221e-01	6.343935e-01	4.741911e-01	4.687911e-02	1.008071e-03	-2.496344e-02	-3.697406e-02	0.000000e+00	1	5.501015e-03
2.294004e-01	6.312531e-01	5.577192e-01	4.192389e-01	2.093661e-01	-3.774731e-02	3.090039e-01	1.239969e-01	0.000000e+00	1	5.163653e-03
3.441264e-02	9.393009e-01	6.080766e-01	4.806112e-01	3.296258e-02	-4.252544e-02	-6.409563e-02	-2.225703e-02	0.000000e+00	1	5.156881e-03
2.982357e-02	9.448700e-01	6.197283e-01	4.983575e-01	2.961098e-02	-3.579659e-02	-8.499420e-03	-2.986762e-03	0.000000e+00	1	5.148493e-03
2.081587e-01	6.467036e-01	4.764715e-01	3.394522e-01	1.999784e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	5.097678e-03
2.081587e-01	6.467036e-01	4.764715e-01	3.394522e-01	1.999784e-01	-1.429177e-01	6.755810e-02	1.343378e-02	0.000000e+00	1	5.097101e-03
5.740840e-02	8.915864e-01	6.910732e-01	4.962238e-01	5.699261e-02	6.644946e-02	-6.409563e-02	-2.212439e-02	0.000000e+00	1	4.881227e-03
4.365588e-01	3.209047e-01	1.934424e-01	3.380588e-01	4.343185e-01	-1.128005e-01	-1.046335e-01	-2.982539e-01	0.000000e+00	1	4.781242e-03
