# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 16, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
2.462090e-02	5.620889e+00	1.070499e+00	9.419002e-01	1.237687e-03	3.651049e-01	-6.023896e-02	4.430808e-01	-4.532534e-03	-1.521486e+00	-2.721275e-02	-1.915968e-02	2.680681e-02	1.081713e-01	-1.301012e-01	2.051896e-01	-1.092510e-02	1.376570e+00	-3.661492e-02	1.709766e-01	0.000000e+00	1	1.000000e+14
7.464598e-01	5.503093e-01	3.907340e-01	2.216583e-01	2.950685e-01	-6.552207e-02	-3.154638e-02	-1.407934e-01	-1.514763e-03	1.237134e-01	1.675342e-02	1.340662e-01	2.816649e-03	2.553311e-01	-1.549829e-01	1.298069e-01	2.210911e-01	1.918759e-01	2.707790e-01	2.746358e-01	0.000000e+00	1	1.000000e+14
3.195420e-02	1.387621e+00	9.954685e-01	5.976179e-01	2.863007e-04	2.887542e-01	-4.192496e-02	9.788806e-02	-1.064962e-01	3.105714e-01	-4.699853e-02	7.833801e-02	-3.053813e-03	8.241007e-02	-1.252845e-01	2.900087e-01	-7.823020e-03	2.260276e-01	-2.434109e-02	2.259934e-01	0.000000e+00	1	3.915465e-01
3.256112e-01	1.133756e+00	4.320365e-01	6.143024e-01	1.506719e-01	-1.236382e-01	1.944043e-02	1.174670e-01	-2.330914e-02	9.759679e-02	-1.112490e-01	7.626056e-03	1.905378e-01	-2.877132e-01	-1.400158e-01	-1.470928e-01	4.919432e-04	2.793926e-01	-1.616064e-01	3.660637e-01	0.000000e+00	1	4.741927e-02
3.105984e-01	1.171683e+00	2.737414e-01	2.620361e-01	1.647139e-01	-3.013777e-01	-5.786625e-02	-2.625712e-01	1.790595e-03	-5.106827e-01	1.531245e-01	5.341141e-02	2.249308e-01	-1.006302e-01	-1.284917e-01	1.349014e-01	-1.074323e-02	2.106702e-01	2.204820e-01	2.543391e-01	0.000000e+00	1	1.052549e-01
3.498346e-01	8.562004e-01	3.359148e-01	3.214685e-01	2.121684e-01	-3.013777e-01	-5.786625e-02	-2.625712e-01	1.790595e-03	-5.106827e-01	1.531245e-01	5.341141e-02	2.249308e-01	-1.006302e-01	-1.284917e-01	1.349014e-01	-1.074323e-02	2.106702e-01	2.204820e-01	2.543391e-01	0.000000e+00	1	1.086783e-02
1.777765e-01	1.364528e+00	1.036869e+00	3.087540e-01	5.984323e-03	3.384311e-01	1.052632e-01	-1.852531e-01	7.150439e-02	-1.986367e-01	2.527625e-01	2.619461e-01	-2.351685e-01	1.364061e-01	-1.178143e-01	-6.586873e-02	1.459652e-01	9.758977e-02	4.649786e-02	2.975006e-01	0.000000e+00	1	1.231873e-01
3.498346e-01	8.562004e-01	3.359148e-01	3.214685e-01	2.121684e-01	-3.013777e-01	-5.786625e-02	-2.625712e-01	1.790595e-03	-5.106827e-01	1.531245e-01	5.341141e-02	2.249308e-01	-1.006302e-01	-1.284917e-01	1.349014e-01	-1.074323e-02	2.106702e-01	2.204820e-01	2.543391e-01	0.000000e+00	1	6.081684e-02
1.854664e-01	1.216710e+00	2.663910e-01	3.167166e-01	5.993945e-02	-3.288956e-01	1.135094e-01	-1.152629e-01	-1.125527e-01	-2.960742e-02	-2.935562e-02	1.083660e-01	-1.359612e-01	2.390665e-01	1.161913e-01	8.242978e-02	-2.839884e-02	-4.548796e-02	2.327139e-01	2.522321e-01	0.000000e+00	1	1.110185e-01
4.112962e-01	6.711858e-01	6.306359e-01	1.994015e-01	2.915075e-01	1.564080e-01	8.186996e-02	-1.805296e-01	5.962752e-02	3.038701e-01	2.513917e-01	1.457201e-01	-3.515917e-02	8.327875e-02	-1.503187e-01	3.397733e-01	-3.760495e-02	2.260276e-01	-1.482896e-01	1.395395e-01	0.000000e+00	1	1.785710e-01
