# This file contains the data of final population
# of objectives = 2, # of constraints = 2, # of real_var = 16, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
3.833065e-01	7.304413e-01	4.297847e-01	3.333473e-01	3.239659e-01	1.403929e-01	2.233702e-01	1.176138e-01	6.540903e-02	4.840664e-01	-3.635758e-02	3.639821e-01	5.772900e-02	4.294810e-02	-1.233437e-01	-8.067978e-03	-3.436364e-01	-1.144723e-01	-2.507226e-01	2.046791e-01	0.000000e+00	1	1.438677e-01
8.490356e-02	1.041833e+00	6.055356e-01	6.869360e-01	5.108063e-02	-7.220743e-03	1.582610e-03	2.466086e-01	6.674852e-02	2.571395e-02	-9.815173e-02	1.437948e-01	1.004743e-01	1.773927e-02	-8.149774e-03	5.040391e-02	1.501274e-03	1.810067e-01	-4.494769e-03	1.597119e-01	0.000000e+00	1	2.465236e-02
3.661312e-01	9.466705e-01	3.896534e-01	5.605131e-01	1.246000e-01	-1.447659e-01	2.582614e-02	1.098302e-01	-2.076914e-01	-2.811691e-02	-2.516648e-01	-2.471811e-02	-4.217877e-01	-3.350848e-01	-1.572808e-02	2.057137e-02	-1.284301e-01	-2.735032e-01	-1.196732e-01	9.069761e-02	0.000000e+00	1	3.250254e-02
4.361998e-01	6.903925e-01	3.264611e-01	4.500362e-01	2.990079e-01	-1.090786e-01	2.389545e-01	1.072887e-01	1.625097e-01	2.814203e-02	-4.003664e-02	1.435062e-01	6.397741e-02	1.239493e-01	1.765657e-01	5.663077e-01	-8.421447e-02	7.237383e-02	-3.982657e-01	-6.125041e-02	0.000000e+00	1	2.944861e-02
9.474939e-02	1.037196e+00	4.901276e-01	6.869360e-01	5.108063e-02	-1.226287e-01	2.863195e-02	2.466086e-01	3.537398e-02	2.571395e-02	-9.816028e-02	1.455422e-01	1.004743e-01	7.103627e-02	-8.149754e-03	4.124922e-02	1.473935e-03	1.810067e-01	-1.470535e-01	-1.060417e-01	0.000000e+00	1	3.160965e-02
2.695663e-02	1.134835e+00	8.820619e-01	6.651294e-01	3.207568e-03	1.794816e-01	2.863195e-02	1.682541e-01	-3.497866e-02	1.768383e-02	-9.816028e-02	1.601881e-01	1.004743e-01	5.828880e-02	-8.149754e-03	3.821173e-02	1.135931e-03	1.828220e-01	3.918706e-02	-1.383469e-01	0.000000e+00	1	2.041551e-01
7.818110e-01	4.833052e-01	2.447934e-01	3.689654e-01	3.443351e-01	8.087758e-02	3.734148e-01	2.455647e-01	-5.182329e-02	1.168248e-01	-3.953830e-01	1.461397e-01	-5.288453e-01	2.592493e-01	-8.905627e-02	1.581085e-01	-1.241850e-01	1.321301e-01	-1.299729e-01	-8.812397e-02	0.000000e+00	1	2.303624e-01
7.891803e-01	4.392942e-01	1.732596e-01	2.830535e-01	3.770607e-01	1.794816e-01	1.534417e-01	2.466086e-01	3.537398e-02	1.711180e-01	-7.113105e-02	2.223529e-01	1.004743e-01	1.277729e-01	-8.149754e-03	3.821173e-02	1.135931e-03	-2.554190e-01	3.851077e-02	-1.383469e-01	0.000000e+00	1	1.000000e+14
4.307071e-01	7.021351e-01	2.273278e-01	3.616806e-01	3.162800e-01	-1.090786e-01	2.389545e-01	1.072887e-01	9.198347e-02	2.814203e-02	-4.003664e-02	1.435062e-01	6.397741e-02	5.674092e-02	-6.202820e-02	5.663077e-01	-8.421447e-02	7.227387e-02	-4.831811e-01	-6.125041e-02	0.000000e+00	1	5.527094e-02
1.508589e-01	9.777508e-01	7.183278e-01	6.707304e-01	6.025891e-02	1.236523e-01	-1.159279e-01	2.390168e-01	9.473453e-02	2.265887e-02	-1.245884e-01	1.640860e-01	4.888387e-02	5.268595e-02	-2.230794e-01	4.008986e-02	4.406371e-02	-5.451300e-02	7.114656e-02	-1.996524e-01	0.000000e+00	1	1.882912e-01
1.267171e-01	1.033219e+00	4.791742e-01	6.220980e-01	5.657996e-02	-1.226287e-01	9.549997e-04	1.871655e-01	1.720177e-01	2.792814e-02	-5.687687e-02	1.894032e-01	4.570034e-02	7.665101e-02	-2.413490e-02	4.066067e-02	-1.277983e-01	1.519794e-01	9.901725e-02	-2.004969e-01	0.000000e+00	1	6.752472e-02
7.713922e-02	1.077214e+00	5.247102e-01	7.066713e-01	3.411360e-02	-1.226287e-01	2.863195e-02	2.466086e-01	6.674852e-02	1.036277e-01	-9.816028e-02	3.073547e-02	1.004743e-01	7.103627e-02	-8.149754e-03	4.124922e-02	1.473935e-03	2.386847e-01	9.706337e-02	-7.775700e-02	0.000000e+00	1	7.046829e-02
4.585310e-01	6.803547e-01	2.273278e-01	3.616806e-01	3.162800e-01	-1.090786e-01	2.389545e-01	1.072887e-01	6.674852e-02	2.814203e-02	-4.003664e-02	1.435062e-01	6.397741e-02	1.239493e-01	1.765657e-01	5.663077e-01	-8.421447e-02	7.227387e-02	-3.982657e-01	-6.125041e-02	0.000000e+00	1	3.582335e-02
3.735352e-01	9.058721e-01	6.228777e-01	6.896091e-01	1.269271e-01	8.758469e-02	-6.938081e-02	2.354323e-01	-1.176904e-01	-8.918127e-03	1.364678e-02	-9.139590e-03	-4.354918e-01	-8.149248e-03	-4.109034e-02	1.921357e-02	-2.217162e-01	8.277795e-02	-1.117783e-01	9.069761e-02	0.000000e+00	1	1.245015e-01
1.752529e-02	1.392916e+00	5.787582e-01	7.426580e-01	4.021679e-03	-1.226287e-01	2.863195e-02	2.466086e-01	6.674852e-02	5.276209e-02	4.890283e-02	1.455422e-01	4.923643e-02	7.103627e-02	-8.149754e-03	4.124922e-02	1.473935e-03	-4.796825e-01	5.726430e-02	2.565859e-01	0.000000e+00	1	1.000000e+14
3.489831e-01	9.487817e-01	5.102320e-01	8.293431e-01	2.063043e-01	-1.225313e-01	2.340302e-02	2.471389e-01	1.041164e-01	2.751077e-02	1.467226e-01	1.773333e-01	-1.100467e-01	3.144848e-02	3.996424e-01	3.847257e-02	2.662638e-01	1.657256e-01	9.706337e-02	1.585898e-01	0.000000e+00	1	1.557834e-01
3.661312e-01	9.466705e-01	3.896534e-01	5.605131e-01	1.246000e-01	-1.447659e-01	2.582614e-02	1.098302e-01	-2.076914e-01	-2.811691e-02	-2.516648e-01	-2.471811e-02	-4.217877e-01	-3.350848e-01	-1.572808e-02	2.057137e-02	-1.284301e-01	-2.735032e-01	-1.196732e-01	9.069761e-02	0.000000e+00	1	5.904438e-03
4.743914e-01	4.896310e-01	3.711224e-01	4.180876e-01	3.336757e-01	1.419604e-01	2.219840e-02	2.487657e-01	1.217696e-01	2.818341e-01	-4.805552e-02	1.711768e-01	1.403390e-01	2.896173e-01	-3.649391e-02	2.797521e-01	-1.012995e-01	1.732566e-01	-1.021787e-01	1.193808e-01	0.000000e+00	1	2.966976e-01
8.490260e-02	1.072045e+00	4.992415e-01	6.869360e-01	5.108063e-02	-1.135148e-01	1.582610e-03	2.466086e-01	6.674852e-02	2.571395e-02	-9.816028e-02	2.542141e-02	1.004743e-01	1.773927e-02	-8.149754e-03	4.958877e-02	1.473935e-03	1.810067e-01	-4.494769e-03	2.131097e-01	0.000000e+00	1	2.358183e-02
4.615451e-01	6.533907e-01	1.559619e-01	5.495847e-01	3.236431e-01	-1.354236e-01	2.639768e-02	3.322541e-01	6.343632e-02	4.831301e-01	3.231495e-02	2.437614e-01	2.362810e-02	1.146900e-01	-3.004895e-02	3.986590e-02	1.528780e-02	1.950060e-01	-6.982609e-02	9.839363e-02	0.000000e+00	1	1.102766e-01
